DIA,Estado / O.R.,NACIONALIDAD,ESTANCIA DIF,TOTAL DE CANALIZADOS,ADULTOS,MENORES
21/11/2024,CHIAPAS,GUATEMALA,"REFUGIO TEMPORAL PARA NIÑAS Y NIÑOS DE TUXTLA GUTIERREZ Y NIÑOS MIGRANTES (DIF DEMOCRÁTICA, CHIAPAS)",1,0,1
21/11/2024,CHIAPAS,GUATEMALA,"CENTRO DE ASISTENCIA SOCIAL PARA NIÑAS, NIÑOS Y  FAMILIAS MIGRANTES (DIF BERRIOZABAL, CHIAPAS)",2,2,2
21/11/2024,CHIAPAS,HONDURAS,OTRO,3,3,3
21/11/2024,CHIAPAS,HONDURAS,OTRO,6,6,6
21/11/2024,CHIAPAS,HONDURAS,"CAS HUIXTLA, CHIAPAS",3,3,3
21/11/2024,CHIAPAS,HONDURAS,"CENTRO DE ASISTENCIA SOCIAL PARA NIÑAS, NIÑOS Y  FAMILIAS MIGRANTES (DIF BERRIOZABAL, CHIAPAS)",4,4,4
21/11/2024,CHIAPAS,HONDURAS,"SERVICIO PASTORAL A MIGRANTES SAN MARTIN DE PORRES, (SEPAMI SAN CRISTOBAL DE LAS CASAS, CHIAPAS)
",1,0,1
21/11/2024,CHIAPAS,REPÚBLICA ISLÁMICA DEL IRÁN,"CENTRO DE ASISTENCIA SOCIAL PARA NIÑAS, NIÑOS Y  FAMILIAS MIGRANTES (DIF BERRIOZABAL, CHIAPAS)",1,1,1
21/11/2024,CHIAPAS,KIRIBATI,"ALBERGUE JESUS EL BUEN PASTOR, TAPACHULA, CHIAPAS",2,2,2
21/11/2024,CHIAPAS,NICARAGUA,"CENTRO DE ASISTENCIA SOCIAL PARA NIÑAS, NIÑOS Y  FAMILIAS MIGRANTES (DIF BERRIOZABAL, CHIAPAS)",2,2,2
21/11/2024,CHIAPAS,PANAMÁ,OTRO,2,2,2
21/11/2024,CHIAPAS,PERÚ,OTRO,2,2,2
21/11/2024,CHIAPAS,PERÚ,"CAS HUIXTLA, CHIAPAS",5,5,5
21/11/2024,CHIAPAS,PERÚ,"CENTRO DE ASISTENCIA SOCIAL PARA NIÑAS, NIÑOS Y  FAMILIAS MIGRANTES (DIF BERRIOZABAL, CHIAPAS)",1,1,1
21/11/2024,CHIAPAS,REPÚBLICA BOLIVARIANA DE VENEZUELA,OTRO,31,31,31
21/11/2024,CHIAPAS,REPÚBLICA BOLIVARIANA DE VENEZUELA,OTRO,1,1,1
21/11/2024,CHIAPAS,REPÚBLICA BOLIVARIANA DE VENEZUELA,"ALBERGUE JESUS EL BUEN PASTOR, TAPACHULA, CHIAPAS",10,10,10
21/11/2024,CHIAPAS,REPÚBLICA BOLIVARIANA DE VENEZUELA,"CAS HUIXTLA, CHIAPAS",19,19,19
21/11/2024,CHIAPAS,REPÚBLICA BOLIVARIANA DE VENEZUELA,"CENTRO DE ASISTENCIA SOCIAL PARA NIÑAS, NIÑOS Y  FAMILIAS MIGRANTES (DIF BERRIOZABAL, CHIAPAS)",82,82,82
21/11/2024,CHIHUAHUA,GUATEMALA,"ALBERGUE DEL DIF ESTATAL ""MÉXICO MI HOGAR""",6,0,6
21/11/2024,CHIHUAHUA,GUATEMALA,OTRO,3,0,3
21/11/2024,CHIHUAHUA,HONDURAS,OTRO,1,0,1
21/11/2024,CIUDAD DE MÉXICO,TURQUÍA,OTRO,2,2,2
21/11/2024,GUERRERO,EL SALVADOR,"ALBERGUE TEMPORAL PARA NIÑAS, NIÑOS Y ADOLESCENTES MIGRANTES",1,0,1
21/11/2024,NUEVO LEÓN,ECUADOR,DIF ESTATAL LOCALIDAD - MONTERREY,3,3,3
21/11/2024,NUEVO LEÓN,EL SALVADOR,DIF-ABRILES,1,0,1
21/11/2024,NUEVO LEÓN,EL SALVADOR,DIF ESTATAL LOCALIDAD - MONTERREY,3,3,3
21/11/2024,NUEVO LEÓN,HONDURAS,DIF-ABRILES,1,0,1
21/11/2024,NUEVO LEÓN,HONDURAS,DIF ESTATAL LOCALIDAD - MONTERREY,2,2,2
21/11/2024,OAXACA,COLOMBIA,OTRO,7,7,7
21/11/2024,OAXACA,ECUADOR,OTRO,6,6,6
21/11/2024,OAXACA,EL SALVADOR,OTRO,2,0,2
21/11/2024,OAXACA,HONDURAS,SIN REGISTRO,0,0,1
21/11/2024,OAXACA,HONDURAS,OTRO,10,10,10
21/11/2024,OAXACA,REPÚBLICA DOMINICANA,OTRO,2,2,2
21/11/2024,OAXACA,REPÚBLICA BOLIVARIANA DE VENEZUELA,OTRO,24,24,24
21/11/2024,PUEBLA,HONDURAS,DIF ESTATAL LOCALIDAD -PUEBLA,4,4,4
21/11/2024,PUEBLA,REPÚBLICA BOLIVARIANA DE VENEZUELA,DIF ESTATAL LOCALIDAD -PUEBLA,3,3,3
21/11/2024,QUINTANA ROO,GUATEMALA,OTRO,2,2,2
21/11/2024,SONORA,GUATEMALA,OTRO,1,0,1
21/11/2024,TABASCO,BRASIL,OTRO,5,5,5
21/11/2024,TABASCO,CHINA,OTRO,1,1,1
21/11/2024,TABASCO,COLOMBIA,OTRO,7,7,7
21/11/2024,TABASCO,HONDURAS,OTRO,10,10,10
21/11/2024,TABASCO,REPÚBLICA DOMINICANA,OTRO,2,2,2
21/11/2024,TABASCO,REPÚBLICA BOLIVARIANA DE VENEZUELA,OTRO,11,11,11
21/11/2024,TLAXCALA,CUBA,DIF ESTATAL LOCALIDAD - TLAXCALA,1,1,1
21/11/2024,TLAXCALA,REPÚBLICA BOLIVARIANA DE VENEZUELA,DIF ESTATAL LOCALIDAD - TLAXCALA,9,9,9
21/11/2024,VERACRUZ,CHILE,OTRO,1,1,1
21/11/2024,VERACRUZ,COLOMBIA,OTRO,9,9,9
21/11/2024,VERACRUZ,HONDURAS,OTRO,4,4,4
21/11/2024,VERACRUZ,REPÚBLICA BOLIVARIANA DE VENEZUELA,OTRO,7,7,7
21/11/2024,YUCATÁN,BRASIL,OTRO,4,4,4
21/11/2024,ZACATECAS,EL SALVADOR,DIF ESTATAL LOCALIDAD - ZACATECAS,1,1,1
21/11/2024,ZACATECAS,GUATEMALA,DIF ESTATAL LOCALIDAD - ZACATECAS,15,5,15
22/11/2024,BAJA CALIFORNIA,GUATEMALA,"DIF ESTATAL TIJUANA, BAJA CALIFORNIA",2,0,2
22/11/2024,CHIAPAS,AFGANISTÁN,OTRO,4,4,4
22/11/2024,CHIAPAS,AFGANISTÁN,"ALBERGUE JESUS EL BUEN PASTOR, TAPACHULA, CHIAPAS",4,4,4
22/11/2024,CHIAPAS,ARGENTINA,OTRO,1,1,1
22/11/2024,CHIAPAS,BRASIL,OTRO,2,2,2
22/11/2024,CHIAPAS,COLOMBIA,OTRO,6,6,6
22/11/2024,CHIAPAS,COLOMBIA,OTRO,2,2,2
22/11/2024,CHIAPAS,COLOMBIA,"CENTRO DE ASISTENCIA SOCIAL PARA NIÑAS, NIÑOS Y  FAMILIAS MIGRANTES (DIF BERRIOZABAL, CHIAPAS)",4,4,4
22/11/2024,CHIAPAS,CUBA,OTRO,1,1,1
22/11/2024,CHIAPAS,ECUADOR,OTRO,3,3,3
22/11/2024,CHIAPAS,EL SALVADOR,"CAS HUIXTLA, CHIAPAS",1,1,1
22/11/2024,CHIAPAS,GUATEMALA,OTRO,4,0,4
22/11/2024,CHIAPAS,PANAMÁ,OTRO,2,2,2
22/11/2024,CHIAPAS,PANAMÁ,"CENTRO DE ASISTENCIA SOCIAL PARA NIÑAS, NIÑOS Y  FAMILIAS MIGRANTES (DIF BERRIOZABAL, CHIAPAS)",2,2,2
22/11/2024,CHIAPAS,PERÚ,OTRO,2,2,2
22/11/2024,CHIAPAS,PERÚ,"CENTRO DE ASISTENCIA SOCIAL PARA NIÑAS, NIÑOS Y  FAMILIAS MIGRANTES (DIF BERRIOZABAL, CHIAPAS)",3,3,3
22/11/2024,CHIAPAS,TOGO,"CENTRO DE ASISTENCIA SOCIAL PARA NIÑAS, NIÑOS Y  FAMILIAS MIGRANTES (DIF BERRIOZABAL, CHIAPAS)",1,1,1
22/11/2024,CHIAPAS,REPÚBLICA BOLIVARIANA DE VENEZUELA,OTRO,35,35,35
22/11/2024,CHIAPAS,REPÚBLICA BOLIVARIANA DE VENEZUELA,"ALBERGUE JESUS EL BUEN PASTOR, TAPACHULA, CHIAPAS",1,1,1
22/11/2024,CHIAPAS,REPÚBLICA BOLIVARIANA DE VENEZUELA,"ALBERGUE ARRIAGA, CHIAPAS ",3,3,3
22/11/2024,CHIAPAS,REPÚBLICA BOLIVARIANA DE VENEZUELA,"CENTRO DE ASISTENCIA SOCIAL PARA NIÑAS, NIÑOS Y  FAMILIAS MIGRANTES (DIF BERRIOZABAL, CHIAPAS)",44,44,44
22/11/2024,CHIHUAHUA,GUATEMALA,"ALBERGUE DEL DIF ESTATAL ""MÉXICO MI HOGAR""",4,0,4
22/11/2024,CHIHUAHUA,GUATEMALA,OTRO,1,0,1
22/11/2024,CHIHUAHUA,HONDURAS,"ALBERGUE DEL DIF ESTATAL ""MÉXICO MI HOGAR""",4,0,4
22/11/2024,ESTADO DE MÉXICO,BRASIL,OTRO,3,3,3
22/11/2024,NUEVO LEÓN,BRASIL,DIF ESTATAL LOCALIDAD - MONTERREY,2,2,2
22/11/2024,NUEVO LEÓN,CUBA,DIF ESTATAL LOCALIDAD - MONTERREY,2,2,2
22/11/2024,NUEVO LEÓN,EL SALVADOR,"ALBERGUE DE MIGRANTES MENORES HOMBRES NO ACOMPAÑADOS (DIF FRONTERA COMALAPA, CHIAPAS)",1,0,1
22/11/2024,NUEVO LEÓN,GUATEMALA,DIF-ABRILES,1,0,1
22/11/2024,NUEVO LEÓN,HONDURAS,DIF-ABRILES,4,0,4
22/11/2024,NUEVO LEÓN,REPÚBLICA BOLIVARIANA DE VENEZUELA,DIF ESTATAL LOCALIDAD - MONTERREY,1,1,1
22/11/2024,OAXACA,GUATEMALA,OTRO,5,5,5
22/11/2024,OAXACA,REPÚBLICA BOLIVARIANA DE VENEZUELA,OTRO,7,7,7
22/11/2024,SONORA,CUBA,OTRO,2,2,2
22/11/2024,TABASCO,BENIN,OTRO,2,2,2
22/11/2024,TABASCO,ESTADO PLURINACIONAL DE BOLIVIA,OTRO,6,6,6
22/11/2024,TABASCO,COLOMBIA,OTRO LUGAR,4,4,4
22/11/2024,TABASCO,COLOMBIA,OTRO,8,8,8
22/11/2024,TABASCO,CUBA,OTRO,1,1,1
22/11/2024,TABASCO,ECUADOR,OTRO,1,1,1
22/11/2024,TABASCO,EL SALVADOR,OTRO LUGAR,1,1,1
22/11/2024,TABASCO,FEDERACIÓN DE RUSIA,OTRO LUGAR,2,2,2
22/11/2024,TABASCO,GUATEMALA,OTRO,11,3,11
22/11/2024,TABASCO,HONDURAS,OTRO,9,9,9
22/11/2024,TABASCO,NICARAGUA,OTRO,2,2,2
22/11/2024,TABASCO,REPÚBLICA BOLIVARIANA DE VENEZUELA,OTRO,26,26,26
22/11/2024,TAMAULIPAS,REPÚBLICA BOLIVARIANA DE VENEZUELA,DIF CAMEF (CENTRO DE ATENCIÓN A MENORES FRONTERIZOS) REYNOSA,2,0,2
22/11/2024,TLAXCALA,ECUADOR,DIF ESTATAL LOCALIDAD - TLAXCALA,2,2,2
23/11/2024,BAJA CALIFORNIA,GUATEMALA,"DIF ESTATAL TIJUANA, BAJA CALIFORNIA",4,0,4
23/11/2024,BAJA CALIFORNIA,JORDANIA,"DIF ESTATAL TIJUANA, BAJA CALIFORNIA",1,0,1
23/11/2024,CAMPECHE,BRASIL,CASA MECED ARRECIFE LOCALIDAD - CD. DEL CARMEN,1,1,1
23/11/2024,CAMPECHE,GUATEMALA,DIF ESTATAL LOCALIDAD - CAMPECHE,1,1,1
23/11/2024,CHIAPAS,ANGOLA,"CENTRO DE ASISTENCIA SOCIAL PARA NIÑAS, NIÑOS Y  FAMILIAS MIGRANTES (DIF BERRIOZABAL, CHIAPAS)",2,2,2
23/11/2024,CHIAPAS,CHILE,SIN REGISTRO,0,1,1
23/11/2024,CHIAPAS,CHILE,"CENTRO DE ASISTENCIA SOCIAL PARA NIÑAS, NIÑOS Y  FAMILIAS MIGRANTES (DIF BERRIOZABAL, CHIAPAS)",1,1,1
23/11/2024,CHIAPAS,COLOMBIA,OTRO,5,5,5
23/11/2024,CHIAPAS,COLOMBIA,"CENTRO DE ASISTENCIA SOCIAL PARA NIÑAS, NIÑOS Y  FAMILIAS MIGRANTES (DIF BERRIOZABAL, CHIAPAS)",8,8,8
23/11/2024,CHIAPAS,ECUADOR,OTRO,2,2,2
23/11/2024,CHIAPAS,ECUADOR,"ALBERGUE JESUS EL BUEN PASTOR, TAPACHULA, CHIAPAS",4,4,4
23/11/2024,CHIAPAS,EL SALVADOR,OTRO,2,2,2
23/11/2024,CHIAPAS,GUATEMALA,OTRO,8,6,8
23/11/2024,CHIAPAS,HONDURAS,OTRO,1,1,1
23/11/2024,CHIAPAS,HONDURAS,"ALBERGUE JESUS EL BUEN PASTOR, TAPACHULA, CHIAPAS",1,1,1
23/11/2024,CHIAPAS,HONDURAS,"CENTRO DE ASISTENCIA SOCIAL PARA NIÑAS, NIÑOS Y  FAMILIAS MIGRANTES (DIF BERRIOZABAL, CHIAPAS)",1,1,1
23/11/2024,CHIAPAS,KAZAJSTAN,OTRO,4,4,4
23/11/2024,CHIAPAS,PANAMÁ,"CENTRO DE ASISTENCIA SOCIAL PARA NIÑAS, NIÑOS Y  FAMILIAS MIGRANTES (DIF BERRIOZABAL, CHIAPAS)",2,2,2
23/11/2024,CHIAPAS,PERÚ,"CENTRO DE ASISTENCIA SOCIAL PARA NIÑAS, NIÑOS Y  FAMILIAS MIGRANTES (DIF BERRIOZABAL, CHIAPAS)",1,1,1
23/11/2024,CHIAPAS,REPÚBLICA BOLIVARIANA DE VENEZUELA,OTRO,13,13,13
23/11/2024,CHIAPAS,REPÚBLICA BOLIVARIANA DE VENEZUELA,"ALBERGUE JESUS EL BUEN PASTOR, TAPACHULA, CHIAPAS",11,11,11
23/11/2024,CHIAPAS,REPÚBLICA BOLIVARIANA DE VENEZUELA,"CENTRO DE ASISTENCIA SOCIAL PARA NIÑAS, NIÑOS Y  FAMILIAS MIGRANTES (DIF BERRIOZABAL, CHIAPAS)",74,74,74
23/11/2024,CHIHUAHUA,GUATEMALA,OTRO,2,0,2
23/11/2024,CIUDAD DE MÉXICO,GUATEMALA,OTRO,1,0,1
23/11/2024,GUANAJUATO,REPÚBLICA BOLIVARIANA DE VENEZUELA,SIN REGISTRO,0,3,3
23/11/2024,ESTADO DE MÉXICO,REPÚBLICA BOLIVARIANA DE VENEZUELA,OTRO,10,10,10
23/11/2024,SONORA,ECUADOR,OTRO,4,4,4
23/11/2024,SONORA,INDIA,OTRO,6,6,6
23/11/2024,TABASCO,BRASIL,OTRO,4,4,4
23/11/2024,TABASCO,COLOMBIA,OTRO,2,2,2
23/11/2024,TABASCO,HONDURAS,OTRO,2,2,2
23/11/2024,TABASCO,REPÚBLICA BOLIVARIANA DE VENEZUELA,OTRO,3,3,3
23/11/2024,VERACRUZ,COLOMBIA,OTRO,1,1,1
23/11/2024,VERACRUZ,ECUADOR,OTRO,1,1,1
23/11/2024,VERACRUZ,REPÚBLICA BOLIVARIANA DE VENEZUELA,OTRO,5,5,5
24/11/2024,BAJA CALIFORNIA,COLOMBIA,OTRO,1,0,1
24/11/2024,CHIAPAS,BRASIL,OTRO,2,2,2
24/11/2024,CHIAPAS,BRASIL,"ALBERGUE JESUS EL BUEN PASTOR, TAPACHULA, CHIAPAS",16,16,16
24/11/2024,CHIAPAS,COLOMBIA,OTRO,1,1,1
24/11/2024,CHIAPAS,COLOMBIA,"ALBERGUE JESUS EL BUEN PASTOR, TAPACHULA, CHIAPAS",1,1,1
24/11/2024,CHIAPAS,COLOMBIA,"ALBERGUE PIJIJIAPAN, CHIAPAS",1,1,1
24/11/2024,CHIAPAS,COLOMBIA,"CENTRO DE ASISTENCIA SOCIAL PARA NIÑAS, NIÑOS Y  FAMILIAS MIGRANTES (DIF BERRIOZABAL, CHIAPAS)",6,6,6
24/11/2024,CHIAPAS,CUBA,OTRO,4,4,4
24/11/2024,CHIAPAS,ECUADOR,"CAS HUIXTLA, CHIAPAS",1,1,1
24/11/2024,CHIAPAS,ECUADOR,"ALBERGUE PIJIJIAPAN, CHIAPAS",1,1,1
24/11/2024,CHIAPAS,ECUADOR,"ALBERGUE ARRIAGA, CHIAPAS ",1,1,1
24/11/2024,CHIAPAS,ECUADOR,"SERVICIO PASTORAL A MIGRANTES SAN MARTIN DE PORRES, (SEPAMI SAN CRISTOBAL DE LAS CASAS, CHIAPAS)
",2,2,2
24/11/2024,CHIAPAS,EL SALVADOR,"CENTRO DE ASISTENCIA SOCIAL PARA NIÑAS, NIÑOS Y  FAMILIAS MIGRANTES (DIF BERRIOZABAL, CHIAPAS)",1,0,1
24/11/2024,CHIAPAS,ESLOVENIA,"ALBERGUE JESUS EL BUEN PASTOR, TAPACHULA, CHIAPAS",2,2,2
24/11/2024,CHIAPAS,GUATEMALA,OTRO,1,1,1
24/11/2024,CHIAPAS,GUATEMALA,OTRO,1,1,1
24/11/2024,CHIAPAS,GUATEMALA,"ALBERGUE JESUS EL BUEN PASTOR, TAPACHULA, CHIAPAS",3,3,3
24/11/2024,CHIAPAS,GUATEMALA,"CAS FRONTERA HIDALGO, CHIAPAS",6,6,6
24/11/2024,CHIAPAS,GUATEMALA,"CENTRO DE ASISTENCIA SOCIAL PARA NIÑAS, NIÑOS Y  FAMILIAS MIGRANTES (DIF BERRIOZABAL, CHIAPAS)",2,2,2
24/11/2024,CHIAPAS,HONDURAS,OTRO,8,8,8
24/11/2024,CHIAPAS,HONDURAS,"ALBERGUE TONALA, CHIAPAS",2,2,2
24/11/2024,CHIAPAS,KIRGUISTÁN,"ALBERGUE JESUS EL BUEN PASTOR, TAPACHULA, CHIAPAS",6,6,6
24/11/2024,CHIAPAS,PANAMÁ,"CAS HUIXTLA, CHIAPAS",1,1,1
24/11/2024,CHIAPAS,PERÚ,"CAS HUIXTLA, CHIAPAS",1,1,1
24/11/2024,CHIAPAS,PERÚ,"ALBERGUE ARRIAGA, CHIAPAS ",2,2,2
24/11/2024,CHIAPAS,REPÚBLICA BOLIVARIANA DE VENEZUELA,OTRO,25,25,25
24/11/2024,CHIAPAS,REPÚBLICA BOLIVARIANA DE VENEZUELA,OTRO,3,3,3
24/11/2024,CHIAPAS,REPÚBLICA BOLIVARIANA DE VENEZUELA,"ALBERGUE JESUS EL BUEN PASTOR, TAPACHULA, CHIAPAS",5,5,5
24/11/2024,CHIAPAS,REPÚBLICA BOLIVARIANA DE VENEZUELA,"ALBERGUE PIJIJIAPAN, CHIAPAS",4,4,4
24/11/2024,CHIAPAS,REPÚBLICA BOLIVARIANA DE VENEZUELA,"CENTRO DE ASISTENCIA SOCIAL PARA NIÑAS, NIÑOS Y  FAMILIAS MIGRANTES (DIF BERRIOZABAL, CHIAPAS)",10,10,10
24/11/2024,CHIHUAHUA,GUATEMALA,OTRO,2,0,2
24/11/2024,CIUDAD DE MÉXICO,BRASIL,OTRO,2,2,2
24/11/2024,GUANAJUATO,COLOMBIA,OTRO,3,3,3
24/11/2024,GUANAJUATO,REPÚBLICA BOLIVARIANA DE VENEZUELA,SIN REGISTRO,0,3,3
24/11/2024,GUANAJUATO,REPÚBLICA BOLIVARIANA DE VENEZUELA,OTRO,2,2,2
24/11/2024,GUERRERO,CHILE,"ALBERGUE TEMPORAL PARA NIÑAS, NIÑOS Y ADOLESCENTES MIGRANTES",2,2,2
24/11/2024,GUERRERO,COLOMBIA,"ALBERGUE TEMPORAL PARA NIÑAS, NIÑOS Y ADOLESCENTES MIGRANTES",7,7,7
24/11/2024,GUERRERO,CUBA,"ALBERGUE TEMPORAL PARA NIÑAS, NIÑOS Y ADOLESCENTES MIGRANTES",2,1,2
24/11/2024,GUERRERO,ECUADOR,"ALBERGUE TEMPORAL PARA NIÑAS, NIÑOS Y ADOLESCENTES MIGRANTES",17,17,17
24/11/2024,GUERRERO,GUATEMALA,"ALBERGUE TEMPORAL PARA NIÑAS, NIÑOS Y ADOLESCENTES MIGRANTES",2,2,2
24/11/2024,GUERRERO,HONDURAS,"ALBERGUE TEMPORAL PARA NIÑAS, NIÑOS Y ADOLESCENTES MIGRANTES",7,7,7
24/11/2024,GUERRERO,REPÚBLICA BOLIVARIANA DE VENEZUELA,"ALBERGUE TEMPORAL PARA NIÑAS, NIÑOS Y ADOLESCENTES MIGRANTES",22,22,22
24/11/2024,MICHOACÁN,COLOMBIA,OTRO LUGAR,10,10,10
24/11/2024,MICHOACÁN,EL SALVADOR,OTRO LUGAR,1,1,1
24/11/2024,MICHOACÁN,HONDURAS,OTRO LUGAR,1,1,1
24/11/2024,MICHOACÁN,REPÚBLICA BOLIVARIANA DE VENEZUELA,OTRO LUGAR,25,25,25
24/11/2024,NUEVO LEÓN,BRASIL,DIF ESTATAL LOCALIDAD - MONTERREY,2,2,2
24/11/2024,NUEVO LEÓN,COLOMBIA,DIF ESTATAL LOCALIDAD - MONTERREY,2,2,2
24/11/2024,NUEVO LEÓN,ECUADOR,DIF ESTATAL LOCALIDAD - MONTERREY,1,1,1
24/11/2024,NUEVO LEÓN,HAITÍ,DIF ESTATAL LOCALIDAD - MONTERREY,2,2,2
24/11/2024,NUEVO LEÓN,HONDURAS,DIF ESTATAL LOCALIDAD - MONTERREY,2,2,2
24/11/2024,NUEVO LEÓN,PERÚ,DIF ESTATAL LOCALIDAD - MONTERREY,2,2,2
24/11/2024,NUEVO LEÓN,REPÚBLICA BOLIVARIANA DE VENEZUELA,DIF ESTATAL LOCALIDAD - MONTERREY,3,3,3
24/11/2024,OAXACA,GUATEMALA,OTRO,2,2,2
24/11/2024,PUEBLA,GUATEMALA,DIF ESTATAL LOCALIDAD -PUEBLA,1,1,1
24/11/2024,TABASCO,COLOMBIA,OTRO LUGAR,7,7,7
24/11/2024,TABASCO,EL SALVADOR,OTRO,2,0,2
24/11/2024,TABASCO,GUATEMALA,OTRO LUGAR,2,2,2
24/11/2024,TABASCO,HONDURAS,OTRO LUGAR,4,4,4
24/11/2024,TABASCO,HONDURAS,OTRO,10,10,10
24/11/2024,TABASCO,INDIA,OTRO LUGAR,5,5,5
24/11/2024,TABASCO,REPÚBLICA ISLÁMICA DEL IRÁN,OTRO LUGAR,4,4,4
24/11/2024,TABASCO,PERÚ,OTRO LUGAR,2,2,2
24/11/2024,TABASCO,REPÚBLICA BOLIVARIANA DE VENEZUELA,OTRO LUGAR,10,10,10
24/11/2024,TABASCO,REPÚBLICA BOLIVARIANA DE VENEZUELA,OTRO,2,2,2
24/11/2024,TLAXCALA,COLOMBIA,DIF ESTATAL LOCALIDAD - TLAXCALA,1,1,1
24/11/2024,TLAXCALA,ECUADOR,DIF ESTATAL LOCALIDAD - TLAXCALA,2,2,2
24/11/2024,TLAXCALA,REPÚBLICA BOLIVARIANA DE VENEZUELA,DIF ESTATAL LOCALIDAD - TLAXCALA,3,3,3
24/11/2024,VERACRUZ,BRASIL,OTRO,2,2,2
24/11/2024,VERACRUZ,ECUADOR,OTRO,8,8,8
24/11/2024,VERACRUZ,GUATEMALA,OTRO,1,1,1
24/11/2024,VERACRUZ,PERÚ,OTRO,2,2,2
24/11/2024,VERACRUZ,REPÚBLICA BOLIVARIANA DE VENEZUELA,DIF ESTATAL LOCALIDAD - TLAXCALA,2,2,2
24/11/2024,VERACRUZ,REPÚBLICA BOLIVARIANA DE VENEZUELA,OTRO,75,75,75
24/11/2024,VERACRUZ,REPÚBLICA BOLIVARIANA DE VENEZUELA,OTRO,1,0,1
25/11/2024,CHIAPAS,BRASIL,OTRO,2,2,2
25/11/2024,CHIAPAS,COLOMBIA,ALBERGUE DEL DIF MUNICIPAL LOCALIDAD-ARRIAGA,10,10,10
25/11/2024,CHIAPAS,COLOMBIA,OTRO,9,9,9
25/11/2024,CHIAPAS,COLOMBIA,OTRO,1,1,1
25/11/2024,CHIAPAS,COLOMBIA,"CENTRO DE ASISTENCIA SOCIAL PARA NIÑAS, NIÑOS Y  FAMILIAS MIGRANTES (DIF BERRIOZABAL, CHIAPAS)",2,2,2
25/11/2024,CHIAPAS,CUBA,OTRO,2,2,2
25/11/2024,CHIAPAS,ECUADOR,"CAS HUIXTLA, CHIAPAS",4,4,4
25/11/2024,CHIAPAS,EL SALVADOR,OTRO,1,1,1
25/11/2024,CHIAPAS,GUATEMALA,OTRO,2,1,2
25/11/2024,CHIAPAS,GUATEMALA,OTRO,2,0,2
25/11/2024,CHIAPAS,GUATEMALA,OTRO,1,0,1
25/11/2024,CHIAPAS,GUATEMALA,"REFUGIO TEMPORAL PARA NIÑAS Y NIÑOS DE TUXTLA GUTIERREZ Y NIÑOS MIGRANTES (DIF DEMOCRÁTICA, CHIAPAS)",1,0,1
25/11/2024,CHIAPAS,GUATEMALA,"CENTRO DE ASISTENCIA SOCIAL PARA NIÑAS, NIÑOS Y  FAMILIAS MIGRANTES (DIF BERRIOZABAL, CHIAPAS)",1,0,1
25/11/2024,CHIAPAS,HONDURAS,OTRO,1,1,1
25/11/2024,CHIAPAS,HONDURAS,OTRO,4,2,4
25/11/2024,CHIAPAS,HONDURAS,OTRO,8,7,8
25/11/2024,CHIAPAS,HONDURAS,"CAS HUIXTLA, CHIAPAS",1,1,1
25/11/2024,CHIAPAS,MÉXICO,"DIF MUNICIPAL TAPACHULA, CHIAPAS",1,1,1
25/11/2024,CHIAPAS,PERÚ,OTRO,3,3,3
25/11/2024,CHIAPAS,PERÚ,"CENTRO DE ASISTENCIA SOCIAL PARA NIÑAS, NIÑOS Y  FAMILIAS MIGRANTES (DIF BERRIOZABAL, CHIAPAS)",4,4,4
25/11/2024,CHIAPAS,REPÚBLICA BOLIVARIANA DE VENEZUELA,ALBERGUE FEMENIL PARA NIÑAS Y ADOLESCENTES MIG NO ACOMP O SEPARADAS SIST DIF MUN - LOC TAPACHULA,2,2,2
25/11/2024,CHIAPAS,REPÚBLICA BOLIVARIANA DE VENEZUELA,OTRO,58,58,58
25/11/2024,CHIAPAS,REPÚBLICA BOLIVARIANA DE VENEZUELA,OTRO,4,4,4
25/11/2024,CHIAPAS,REPÚBLICA BOLIVARIANA DE VENEZUELA,OTRO,2,2,2
25/11/2024,CHIAPAS,REPÚBLICA BOLIVARIANA DE VENEZUELA,"CENTRO DE ASISTENCIA SOCIAL PARA NIÑAS, NIÑOS Y  FAMILIAS MIGRANTES (DIF BERRIOZABAL, CHIAPAS)",59,59,59
25/11/2024,CHIHUAHUA,GUATEMALA,OTRO,2,0,2
25/11/2024,CIUDAD DE MÉXICO,CUBA,OTRO,1,1,1
25/11/2024,CIUDAD DE MÉXICO,GUATEMALA,OTRO,1,1,1
25/11/2024,CIUDAD DE MÉXICO,NICARAGUA,OTRO,1,0,1
25/11/2024,CIUDAD DE MÉXICO,REPÚBLICA BOLIVARIANA DE VENEZUELA,OTRO,2,2,2
25/11/2024,GUERRERO,COLOMBIA,"ALBERGUE TEMPORAL PARA NIÑAS, NIÑOS Y ADOLESCENTES MIGRANTES",2,2,2
25/11/2024,GUERRERO,ECUADOR,"ALBERGUE TEMPORAL PARA NIÑAS, NIÑOS Y ADOLESCENTES MIGRANTES",2,2,2
25/11/2024,GUERRERO,REPÚBLICA BOLIVARIANA DE VENEZUELA,"ALBERGUE TEMPORAL PARA NIÑAS, NIÑOS Y ADOLESCENTES MIGRANTES",13,13,13
25/11/2024,ESTADO DE MÉXICO,COLOMBIA,OTRO,2,2,2
25/11/2024,ESTADO DE MÉXICO,REPÚBLICA BOLIVARIANA DE VENEZUELA,OTRO,12,12,12
