DIA,ESTADO / O.R.,NACIONALIDAD,Motivo de Estancia,Documentos Migratorios,Tarjeta de Residente Permanente,Tarjeta de Residente Temporal,Tarjeta de Residente Temporal Estudiante,Tarjeta de Visitante por razones humanitarias,Tarjeta de Visitante con fines de adopción,Tarjeta de Visitante Regional,Tarjeta de Visitante Trabajador Fronterizo
26/09/2025,VERACRUZ,Honduras,Unidad Familiar, 1 , 1 , - , - , - , - , - , - 
26/09/2025,VERACRUZ,República Bolivariana de Venezuela,Razones Humanitarias, 2 , 2 , - , - , - , - , - , - 
26/09/2025,VERACRUZ,República Bolivariana de Venezuela,Unidad Familiar, 1 , - , 1 , - , - , - , - , - 
26/09/2025,YUCATAN,Alemania,Por Tiempo, 4 , 4 , - , - , - , - , - , - 
26/09/2025,YUCATAN,Canadá,Reposición, 1 , 1 , - , - , - , - , - , - 
26/09/2025,YUCATAN,Chile,Por Tiempo, 1 , 1 , - , - , - , - , - , - 
26/09/2025,YUCATAN,Chile,Reposición, 1 , - , 1 , - , - , - , - , - 
26/09/2025,YUCATAN,China,Renovación, 1 , - , 1 , - , - , - , - , - 
26/09/2025,YUCATAN,China,Reposición, 1 , 1 , - , - , - , - , - , - 
26/09/2025,YUCATAN,Colombia,Renovación, 1 , - , 1 , - , - , - , - , - 
26/09/2025,YUCATAN,Colombia,Reposición, 1 , 1 , - , - , - , - , - , - 
26/09/2025,YUCATAN,Cuba,Canje, 1 , - , 1 , - , - , - , - , - 
26/09/2025,YUCATAN,Cuba,Empleo, 1 , - , 1 , - , - , - , - , - 
26/09/2025,YUCATAN,Cuba,Unidad Familiar, 2 , 1 , 1 , - , - , - , - , - 
26/09/2025,YUCATAN,España,Estudio, 2 , - , - , 2 , - , - , - , - 
